"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.939253720E1,1.131487489E0,4.761487484E0,1.040599942E0
3.941253720E1,9.872499704E-1,4.854300022E0,1.087074995E0
3.943253720E1,1.642162442E0,4.820199966E0,1.540274978E0
3.945253720E1,2.474037409E0,4.296050072E0,1.815274954E0
3.947253720E1,2.730612516E0,3.696137428E0,1.739512444E0
3.949253720E1,2.453274965E0,3.409037590E0,1.393700004E0
3.951253720E1,1.695924997E0,3.683899879E0,1.088312507E0
3.953253720E1,1.352587461E0,3.716899872E0,1.017500043E0
3.955253720E1,1.540687442E0,3.270987511E0,9.112125039E-1
3.957253720E1,1.754500031E0,2.578262568E0,6.876375079E-1
3.959253720E1,1.479637504E0,2.123825073E0,7.767375112E-1
3.961253720E1,9.616749883E-1,2.031012535E0,8.659750223E-1
3.963253720E1,9.934374690E-1,2.232587576E0,9.758374691E-1
3.965253720E1,1.606687546E0,2.021250010E0,1.194599986E0
3.967253720E1,2.118599892E0,1.401812434E0,1.348462462E0
3.969253720E1,1.951262474E0,7.408499718E-1,1.266649961E0
3.971253720E1,9.372000098E-1,2.033624947E-1,9.367874861E-1
3.973253720E1,-4.457750022E-1,-6.066499949E-1,1.805374920E-1
3.975253720E1,-1.149500012E0,-1.367849946E0,-3.423750103E-1
3.977253720E1,-1.559937477E0,-1.877287507E0,-6.220499873E-1
3.979253720E1,-1.570937514E0,-2.082437515E0,-6.745749712E-1
3.981253720E1,-1.338837504E0,-2.363487482E0,-5.867124796E-1
3.983253720E1,-1.265550017E0,-2.866874933E0,-4.754749835E-1
3.985253720E1,-1.584412456E0,-3.062262535E0,-4.144249856E-1
3.987253720E1,-1.908224940E0,-2.981687546E0,-4.009499848E-1
3.989253720E1,-1.952224970E0,-2.913212538E0,-3.093749881E-1
3.991253720E1,-1.651649952E0,-3.004925013E0,-1.480875015E-1
3.993253720E1,-1.675987482E0,-3.062262535E0,-1.553750038E-1
3.995253720E1,-2.079274893E0,-3.006162405E0,-2.543750107E-1
3.997253720E1,-2.078037500E0,-2.941400051E0,-2.250874937E-1
3.999253720E1,-1.768937469E0,-2.993925095E0,-1.358499974E-1
4.001253720E1,-1.838512540E0,-2.990212440E0,-7.108750194E-2
4.003253720E1,-1.963087440E0,-2.853399992E0,-3.079999983E-2
4.005253720E1,-1.752987504E0,-2.783824921E0,4.496249929E-2
4.007253720E1,-1.656462550E0,-3.017162561E0,1.243000031E-1
4.009253720E1,-1.689462543E0,-3.045212507E0,2.012999952E-1
4.011253720E1,-1.704174995E0,-2.904687405E0,2.587749958E-1
4.013253720E1,-1.715175033E0,-2.980449915E0,2.673000097E-1
4.015253720E1,-1.878800035E0,-3.078212500E0,3.027749956E-1
4.017253720E1,-1.804275036E0,-2.925450087E0,3.173500001E-1
4.019253720E1,-1.542887449E0,-2.755637407E0,3.613499999E-1
4.021253720E1,-1.589362502E0,-2.688537598E0,3.858250082E-1
4.023253720E1,-1.911800027E0,-2.556537390E0,4.530625045E-1
4.025253720E1,-1.895987511E0,-2.440487385E0,4.981625080E-1
4.027253720E1,-1.577124953E0,-2.389199972E0,3.735874891E-1
4.029253720E1,-1.367025018E0,-2.108150005E0,3.235374987E-1
4.031253720E1,-1.435362458E0,-1.945624948E0,4.603500068E-1
4.033253720E1,-1.423125029E0,-2.004337549E0,5.568749905E-1
4.035253720E1,-1.156787515E0,-2.045862436E0,4.761624932E-1
4.037253720E1,-8.721625209E-1,-1.777050018E0,2.330625057E-1
4.039253720E1,-1.028499961E0,-1.496137500E0,1.524875015E-1
4.041253720E1,-1.282600045E0,-1.419137478E0,2.282499969E-1
4.043253720E1,-1.209312439E0,-1.516899943E0,2.880625129E-1
4.045253720E1,-9.039250016E-1,-1.725762486E0,2.880625129E-1
4.047253720E1,-8.233500123E-1,-1.848000050E0,1.549624950E-1
4.049253720E1,-1.062737465E0,-1.744050026E0,-1.484999992E-2
4.051253720E1,-1.260737538E0,-1.609712481E0,-1.040875018E-1
4.053253720E1,-1.315600038E0,-1.623187542E0,-5.527500063E-2
4.055253720E1,-1.325362444E0,-1.758762479E0,-2.584999986E-2
4.057253720E1,-1.034687519E0,-1.900524974E0,-1.370874941E-1
4.059253720E1,-9.869750142E-1,-1.905337453E0,-2.739000022E-1
4.061253720E1,-1.129974961E0,-1.915099978E0,-2.946625054E-1
4.063253720E1,-1.442649961E0,-1.975049973E0,-2.628999949E-1
4.065253720E1,-1.584412456E0,-1.954287529E0,-3.044250011E-1
4.067253720E1,-1.346125007E0,-2.133862495E0,-3.948999941E-1
4.069253720E1,-1.155550003E0,-2.342725039E0,-3.814249933E-1
4.071253720E1,-1.121449947E0,-2.523537397E0,-2.836624980E-1
4.073253720E1,-1.192262530E0,-2.490537405E0,-1.676124930E-1
4.075253720E1,-1.257025003E0,-2.227912426E0,-1.211374998E-1
4.077253720E1,-1.103024960E0,-2.007912397E0,-6.379999965E-2
4.079253720E1,-9.246875048E-1,-2.023862600E0,-1.395625025E-1
4.081253720E1,-9.699249864E-1,-2.020149946E0,-3.141874969E-1
4.083253720E1,-1.239837527E0,-1.960337520E0,-2.861374915E-1
4.085253720E1,-1.238737464E0,-1.651237488E0,-2.201374918E-1
4.087253720E1,-1.032212496E0,-1.466712475E0,-1.736624986E-1
4.089253720E1,-6.620625257E-1,-1.403187513E0,-4.289999977E-2
4.091253720E1,-5.497249961E-1,-1.419137478E0,4.991250113E-2
4.093253720E1,-4.982999861E-1,-1.237087488E0,8.043749630E-2
4.095253720E1,-2.491499931E-1,-7.581750154E-1,9.019999951E-2
4.097253720E1,1.234750003E-1,-1.802625060E-1,9.748750180E-2
4.099253720E1,4.130499959E-1,3.669874966E-1,1.622499973E-1
4.101253720E1,5.328124762E-1,6.443250179E-1,2.514874935E-1
4.103253720E1,6.293374896E-1,8.238999844E-1,2.869625092E-1
4.105253720E1,7.966749668E-1,9.901375175E-1,3.150124848E-1
4.107253720E1,1.082537532E0,1.147712469E0,3.577750027E-1
4.109253720E1,1.372112513E0,1.261287451E0,4.371125102E-1
4.111253720E1,1.628687501E0,1.429862499E0,6.228749752E-1
4.113253720E1,1.760550022E0,1.605862498E0,7.877374887E-1
4.115253720E1,1.904787540E0,1.699912548E0,9.062625170E-1
4.117253720E1,2.026887417E0,1.696200013E0,9.722625017E-1
4.119253720E1,2.037887573E0,1.607100010E0,1.002787471E0
4.121253720E1,2.072124958E0,1.703624964E0,1.134787440E0
4.123253720E1,2.155174971E0,1.749962449E0,1.286312461E0
4.125253720E1,2.179650068E0,1.764675021E0,1.416937470E0
4.127253720E1,2.111175060E0,1.779250026E0,1.529412508E0
4.129253720E1,2.135649920E0,1.745149970E0,1.600224972E0
4.131253720E1,2.125887394E0,1.731675029E0,1.567224979E0
4.133253720E1,2.024412394E0,1.731675029E0,1.542887449E0
4.135253720E1,1.958549976E0,1.660862446E0,1.585512519E0
4.137253720E1,1.953599930E0,1.605862498E0,1.641749978E0
4.139253720E1,1.876737475E0,1.506862521E0,1.656462550E0
4.141253720E1,1.711737514E0,1.339524984E0,1.586750031E0
4.143253720E1,1.508924961E0,1.140424967E0,1.448699951E0
4.145253720E1,1.293874979E0,9.913749695E-1,1.343649983E0
4.147253720E1,1.109487534E0,8.533250093E-1,1.331412435E0
4.149253720E1,9.934374690E-1,7.530875206E-1,1.321650028E0
4.151253720E1,9.066749811E-1,7.042750120E-1,1.275174975E0
4.153253720E1,9.054374695E-1,6.308500171E-1,1.129837513E0
4.155253720E1,9.249625206E-1,6.003249884E-1,1.019837499E0
4.157253720E1,8.284375072E-1,6.210874915E-1,9.832624793E-1
4.159253720E1,6.769124866E-1,6.540874839E-1,1.002787471E0
4.161253720E1,6.683874726E-1,6.615124941E-1,9.990749955E-1
4.163253720E1,6.879125237E-1,3.352249861E-1,8.574500084E-1
4.165253720E1,7.551500201E-1,1.947000027E-1,8.122124672E-1
4.167253720E1,7.759125233E-1,-1.897500083E-2,7.682124972E-1
4.169253720E1,8.039624691E-1,-1.033999994E-1,7.009750009E-1
4.171253720E1,8.419125080E-1,-2.230249941E-1,6.191624999E-1
4.173253720E1,8.223875165E-1,-4.320249856E-1,5.763999820E-1
4.175253720E1,7.734375000E-1,-5.150749683E-1,5.116375089E-1
4.177253720E1,7.979124784E-1,-4.918375015E-1,3.063499928E-1
4.179253720E1,8.699625134E-1,-4.625499845E-1,1.585374922E-1
4.181253720E1,8.369625211E-1,-2.950749993E-1,-3.808749840E-2
4.183253720E1,5.535749793E-1,-3.973750025E-2,-6.256250292E-2
4.185253720E1,1.955250055E-1,2.974124849E-1,3.396249935E-2
4.187253720E1,-1.333750039E-2,4.366999865E-1,1.024374962E-1
4.189253720E1,-9.886249900E-2,4.855124950E-1,1.366750002E-1
4.191253720E1,-4.262499884E-2,4.036999941E-1,1.342000067E-1
4.193253720E1,8.689999580E-2,2.484624982E-1,1.342000067E-1
4.195253720E1,1.601874977E-1,4.688749835E-2,1.634874940E-1
4.197253720E1,5.637500063E-2,1.388750039E-2,1.121999994E-1
4.199253720E1,-5.609999970E-2,9.707500041E-2,2.543750033E-2
4.201253720E1,-1.024374962E-1,1.409374923E-1,1.443750039E-2
4.203253720E1,1.594999991E-2,5.059999973E-2,4.991250113E-2
4.205253720E1,1.979999989E-1,-8.016250283E-2,8.167500049E-2
4.207253720E1,1.014750004E-1,-4.468749836E-2,6.215000153E-2
