"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.143343782E1,1.897950053E0,3.169050217E0,6.511050224E0
4.145343782E1,1.941000104E0,3.564000130E0,6.102000237E0
4.147343782E1,1.687050104E0,3.853050232E0,5.937000275E0
4.149343782E1,1.641000032E0,3.982950211E0,6.021000385E0
4.151343782E1,1.849950075E0,4.287000179E0,6.313050270E0
4.153343782E1,2.089050055E0,4.579050064E0,6.588000298E0
4.155343782E1,2.213999987E0,4.864050388E0,6.850950241E0
4.157343782E1,2.130000114E0,5.034000397E0,6.693000317E0
4.159343782E1,1.996050119E0,5.283000469E0,6.331950188E0
4.161343782E1,2.458050013E0,5.733000278E0,6.604950428E0
4.163343782E1,2.377050161E0,6.243000507E0,6.301050186E0
4.165343782E1,2.626050234E0,5.989050388E0,6.475950241E0
4.167343782E1,2.626050234E0,5.989050388E0,6.475950241E0
4.169343782E1,2.626050234E0,5.989050388E0,6.475950241E0
4.171343782E1,2.913000107E0,6.496950150E0,5.776050091E0
4.173343782E1,2.635050058E0,6.657000542E0,5.356950283E0
4.175343782E1,2.701950073E0,6.670950413E0,5.110950470E0
4.177343782E1,3.358050108E0,6.961050510E0,5.329050064E0
4.179343782E1,3.589950085E0,7.444950581E0,5.817000389E0
4.181343782E1,4.054950237E0,7.603050232E0,5.653950214E0
4.183343782E1,3.906000137E0,7.990950584E0,5.130000114E0
4.185343782E1,3.427950144E0,7.747050285E0,4.954950333E0
4.187343782E1,3.037050247E0,7.560000420E0,4.816050053E0
4.189343782E1,2.910000086E0,7.354050159E0,5.022000313E0
4.191343782E1,2.755050182E0,7.201050282E0,5.295000076E0
4.193343782E1,2.707050085E0,7.119000435E0,5.554050446E0
4.195343782E1,2.620950222E0,7.183950424E0,5.257050037E0
4.197343782E1,2.661000013E0,7.263000488E0,4.684950352E0
4.199343782E1,3.190950155E0,7.675050259E0,4.660950184E0
4.201343782E1,3.358050108E0,7.780050278E0,4.660950184E0
4.203343782E1,2.685000181E0,7.567050457E0,6.235950470E0
4.205343782E1,2.616000175E0,7.708050251E0,6.259950161E0
