"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.104375345E1,5.420249701E-1,1.905200005E0,2.969999909E-1
3.106375345E1,5.578374863E-1,1.945487499E0,3.323374987E-1
3.108375345E1,6.678375006E-1,2.059062481E0,4.240500033E-1
3.110375345E1,8.951249719E-1,1.923487544E0,5.095750093E-1
3.112375345E1,9.231749773E-1,1.683962464E0,4.240500033E-1
3.114375344E1,7.496500015E-1,1.550862551E0,2.932874858E-1
3.116375344E1,6.213625073E-1,1.791487455E0,2.688125074E-1
3.118375344E1,5.700749755E-1,1.908774972E0,3.470500112E-1
3.120375344E1,6.348375082E-1,1.754912496E0,3.836250007E-1
3.122375345E1,7.363125086E-1,1.459149957E0,2.835249901E-1
3.124375345E1,5.895999670E-1,1.476337433E0,2.480500042E-1
3.126375345E1,4.614500105E-1,1.668149948E0,2.957625091E-1
3.128375345E1,4.822124839E-1,1.792724967E0,3.225750029E-1
3.130375344E1,5.029749870E-1,1.696200013E0,2.895750105E-1
3.132375344E1,6.055499911E-1,1.537387490E0,3.823874891E-1
3.134375344E1,8.364124894E-1,1.532575011E0,5.058624744E-1
3.136375344E1,9.085999727E-1,1.480049968E0,6.036249995E-1
3.138375345E1,9.036499858E-1,1.345574975E0,6.646749973E-1
3.140375345E1,8.328375220E-1,1.227049947E0,6.096749902E-1
3.142375345E1,7.313625216E-1,1.276000023E0,4.215750098E-1
3.144375345E1,6.410250068E-1,1.338287473E0,3.690499961E-1
3.146375345E1,6.092625260E-1,1.283287525E0,3.788124919E-1
3.148375344E1,6.617875099E-1,1.210000038E0,3.665750027E-1
3.150375344E1,7.253124714E-1,1.194049954E0,3.115749955E-1
3.152375344E1,6.605499983E-1,1.234475017E0,2.847625017E-1
3.154375345E1,5.505499840E-1,1.310099959E0,2.419999987E-1
3.156375345E1,5.737875104E-1,1.238049984E0,2.688125074E-1
3.158375345E1,6.348375082E-1,1.044999957E0,2.860000134E-1
3.160375345E1,6.837875247E-1,1.062187552E0,3.348124921E-1
3.162375345E1,7.863624692E-1,1.167237520E0,4.740999937E-1
3.164375344E1,8.559374809E-1,1.063424945E0,3.128125072E-1
3.166375344E1,7.203624845E-1,1.076762438E0,2.175250053E-1
3.168375344E1,5.578374863E-1,1.113474965E0,1.454750001E-1
3.170375344E1,5.065500140E-1,1.133000016E0,9.776250273E-2
3.172375345E1,5.640249848E-1,1.223474979E0,1.687124968E-1
3.174375345E1,5.554999709E-1,1.261287451E0,2.370499969E-1
3.176375345E1,4.577375054E-1,1.203812480E0,2.529999912E-1
3.178375345E1,4.185499847E-1,1.086524963E0,2.029500008E-1
3.180375344E1,4.185499847E-1,1.003474951E0,1.087625027E-1
3.182375344E1,3.379749954E-1,9.851874709E-1,7.699999958E-2
3.184375344E1,3.196874857E-1,9.778999686E-1,1.014750004E-1
3.186375344E1,3.184500039E-1,9.924749732E-1,1.392875016E-1
3.188375345E1,3.269749880E-1,9.399499893E-1,1.577125043E-1
3.190375345E1,2.952125072E-1,7.958499789E-1,1.662375033E-1
3.192375345E1,1.986874938E-1,6.700375080E-1,1.527625024E-1
3.194375345E1,8.016250283E-2,5.978500247E-1,1.051874980E-1
3.196375345E1,1.461624950E-1,6.175125241E-1,5.623750016E-2
3.198375344E1,3.037374914E-1,6.480374932E-1,8.195000142E-2
3.200375344E1,4.405499995E-1,7.555624843E-1,9.776250273E-2
3.202375345E1,4.723125100E-1,8.361374736E-1,4.895000160E-2
3.204375344E1,4.002625048E-1,8.751875162E-1,1.347499993E-2
3.206375344E1,1.876875013E-1,9.351375103E-1,1.051874980E-1
3.208375344E1,8.016250283E-2,8.618500233E-1,2.872374952E-1
3.210375344E1,1.193500012E-1,6.406124830E-1,4.142875075E-1
3.212375345E1,2.744500041E-1,3.022249937E-1,4.448125064E-1
3.214375344E1,3.746874928E-1,-1.241625026E-1,3.837625086E-1
3.216375345E1,1.938749999E-1,-6.128374934E-1,2.652375102E-1
3.218375344E1,-1.689874977E-1,-8.436999917E-1,7.218749821E-2
3.220375345E1,-4.170374870E-1,-9.316999912E-1,-1.453374922E-1
3.222375344E1,-4.927999973E-1,-9.902749658E-1,-3.102000058E-1
3.224375344E1,-4.085125029E-1,-1.026987553E0,-3.029125035E-1
3.226375344E1,-3.180375099E-1,-1.180850029E0,-2.076250017E-1
3.228375344E1,-4.548499882E-1,-1.361662507E0,-2.234375030E-1
3.230375345E1,-5.710374713E-1,-1.365375042E0,-2.956250012E-1
3.232375344E1,-6.198499799E-1,-1.455850005E0,-2.943874896E-1
3.234375345E1,-7.078499794E-1,-1.912762523E0,-4.299624860E-1
3.236375344E1,-6.723750234E-1,-2.102099895E0,-4.409624934E-1
3.238375344E1,-4.182749987E-1,-2.050812483E0,-3.579125106E-1
3.240375344E1,-5.270375013E-1,-2.048337460E0,-3.822500110E-1
3.242375344E1,-9.534249902E-1,-2.095912457E0,-5.900124907E-1
3.244375344E1,-1.154999971E0,-2.014100075E0,-7.768750191E-1
3.246375344E1,-9.887624979E-1,-1.858999968E0,-7.988749743E-1
3.248375345E1,-6.356624961E-1,-1.630475044E0,-5.752999783E-1
3.250375344E1,-6.393749714E-1,-1.573137522E0,-4.677749872E-1
3.252375345E1,-9.252374768E-1,-1.510712504E0,-4.702500105E-1
3.254375344E1,-7.261375189E-1,-1.678187490E0,-4.311999977E-1
3.256375344E1,-3.852750063E-1,-1.774712443E0,-3.163875043E-1
3.258375344E1,-5.135625005E-1,-1.799049973E0,-2.858625054E-1
3.260375344E1,-7.994250059E-1,-1.647662520E0,-3.077250123E-1
3.262375345E1,-6.491374969E-1,-1.624424934E0,-2.894375026E-1
3.264375344E1,-5.905625224E-1,-1.758762479E0,-2.723875046E-1
3.266375345E1,-7.358999848E-1,-1.723287463E0,-2.063875049E-1
3.268375344E1,-6.430875063E-1,-1.777050018E0,-1.501500010E-1
3.270375345E1,-2.496999949E-1,-1.854050040E0,-2.309999987E-2
3.272375344E1,-3.937999904E-1,-1.854050040E0,-3.904999793E-2
3.274375344E1,-8.384749889E-1,-1.802762508E0,-2.136749923E-1
3.276375344E1,-8.909999728E-1,-1.797812462E0,-3.396250010E-1
3.278375344E1,-5.220875144E-1,-1.764812469E0,-2.113374919E-1
3.280375345E1,-2.472250015E-1,-1.602424979E0,1.718750037E-2
3.282375344E1,-6.674249768E-1,-1.698949933E0,-9.638749808E-2
3.284375345E1,-1.146337509E0,-1.592662454E0,-2.418625057E-1
3.286375344E1,-9.717124701E-1,-1.499712467E0,-3.396250010E-1
3.288375344E1,-4.537499845E-1,-1.294562459E0,-2.088624984E-1
3.290375344E1,-1.739374995E-1,-1.331137538E0,4.289999977E-2
3.292375344E1,-3.095124960E-1,-1.413087487E0,4.647500068E-2
3.294375344E1,-6.516125202E-1,-1.586475015E0,-1.588124931E-1
3.296375344E1,-9.411875010E-1,-1.505900025E0,-2.601499856E-1
3.298375345E1,-7.981874943E-1,-1.364137530E0,-2.259124964E-1
3.300375344E1,-4.305124879E-1,-1.266374946E0,-1.061500013E-1
3.302375345E1,-1.922249943E-1,-1.438662529E0,6.847500056E-2
3.304375344E1,-5.391374826E-1,-1.675712466E0,1.374999993E-4
3.306375344E1,-1.124337435E0,-1.642712474E0,-2.039124966E-1
3.308375344E1,-1.372387528E0,-1.323850036E0,-3.297249973E-1
3.310375344E1,-1.109762549E0,-1.017225027E0,-2.686749995E-1
3.312375345E1,-4.878500104E-1,-1.095324993E0,-1.581249945E-2
3.314375344E1,-5.541250110E-2,-1.315325022E0,1.870000064E-1
3.316375345E1,4.235000163E-2,-1.470425010E0,2.028124928E-1
3.318375344E1,-2.276999950E-1,-1.388612509E0,8.799999952E-2
3.320375345E1,-4.340874851E-1,-1.249325037E0,-2.337499987E-3
3.322375344E1,-5.220875144E-1,-1.177274942E0,-5.981250107E-2
3.324375344E1,-4.768500030E-1,-1.185799956E0,1.594999991E-2
3.326375344E1,-3.070375025E-1,-1.242037535E0,1.479499936E-1
3.328375344E1,-1.689874977E-1,-1.304324985E0,2.395250052E-1
3.330375345E1,-1.787499934E-1,-1.220037460E0,2.089999914E-1
3.332375344E1,-2.875125110E-1,-1.066037536E0,1.527625024E-1
3.334375345E1,-3.510375023E-1,-1.015987515E0,1.600500047E-1
3.336375344E1,-2.887499928E-1,-1.129562497E0,1.674750000E-1
3.338375344E1,-2.374625057E-1,-1.217562437E0,2.052875012E-1
3.340375344E1,-1.885125041E-1,-1.210274935E0,2.517625093E-1
3.342375344E1,-1.544124931E-1,-1.279850006E0,1.600500047E-1
3.344375344E1,-1.775124967E-1,-1.152799964E0,7.095000148E-2
3.346375344E1,-3.155624866E-1,-1.081987500E0,4.276249930E-2
3.348375345E1,-3.975124955E-1,-1.127087474E0,3.176249936E-2
3.350375344E1,-3.718000054E-1,-1.251799941E0,4.895000160E-2
3.352375345E1,-3.107500076E-1,-1.268849969E0,4.276249930E-2
3.354375344E1,-3.473249972E-1,-1.144274950E0,-2.337499987E-3
3.356375344E1,-4.328500032E-1,-1.134512544E0,-7.081250101E-2
3.358375344E1,-4.915624857E-1,-1.177274942E0,-6.710000336E-2
3.360375344E1,-5.086125135E-1,-1.227324963E0,-7.686249912E-2
3.362375345E1,-4.707999825E-1,-1.183325052E0,-8.057499677E-2
3.364375344E1,-2.850374877E-1,-9.132750034E-1,-2.681249939E-2
3.366375345E1,-1.592250019E-1,-7.899374962E-1,2.818750031E-2
3.368375344E1,-1.494625062E-1,-7.752249837E-1,6.228749827E-2
3.370375345E1,-1.762750000E-1,-7.851250172E-1,3.423750028E-2
3.372375344E1,-1.762750000E-1,-6.763625145E-1,-3.904999793E-2
3.374375344E1,-1.604624987E-1,-4.100250006E-1,-7.081250101E-2
3.376375344E1,-1.091749966E-1,-2.763750032E-2,-9.528750181E-2
3.378375344E1,-6.888750196E-2,2.252250016E-1,-9.528750181E-2
3.380375345E1,-3.464999795E-2,3.999874890E-1,-1.526249945E-1
3.382375344E1,-1.141249947E-2,6.028000116E-1,-1.930499971E-1
3.384375345E1,-1.649999991E-3,8.153749704E-1,-2.088624984E-1
3.386375344E1,4.839999974E-2,1.029187441E0,-1.905750036E-1
3.388375344E1,1.743499935E-1,1.159950018E0,-1.746249944E-1
3.390375344E1,2.866874933E-1,1.296762466E0,-8.910000324E-2
3.392375344E1,3.697375059E-1,1.398100019E0,-1.581249945E-2
3.394375344E1,4.650250077E-1,1.527624965E0,-1.237499993E-3
3.396375344E1,5.163124800E-1,1.712149978E0,-3.299999982E-2
3.398375345E1,4.967874885E-1,1.741437435E0,-9.528750181E-2
3.400375344E1,5.432624817E-1,1.811012506E0,-1.612875015E-1
3.402375345E1,5.897374749E-1,1.927199960E0,-9.886249900E-2
3.404375344E1,6.067875028E-1,1.919775009E0,-3.052499890E-2
3.406375344E1,6.043124795E-1,1.845250010E0,-5.128749833E-2
3.408375344E1,5.860249996E-1,1.855012536E0,-9.652499855E-2
3.410375344E1,5.787374973E-1,2.118875027E0,-1.318625063E-1
3.412375345E1,5.689749718E-1,2.296112537E0,-5.499999970E-2
3.414375344E1,5.725499988E-1,2.206875086E0,-1.704999991E-2
3.416375345E1,5.615500212E-1,2.208112478E0,-3.423750028E-2
3.418375344E1,4.540250003E-1,2.282637596E0,-3.533750027E-2
3.420375345E1,3.771624863E-1,2.342449903E0,-8.552499861E-2
3.422375344E1,3.929750025E-1,2.395112514E0,-8.552499861E-2
3.424375344E1,4.527874887E-1,2.480499983E0,-1.237499993E-3
3.426375344E1,4.589749873E-1,2.617449999E0,1.380500048E-1
3.428375344E1,7.033125162E-1,2.503737450E0,3.335750103E-1
3.430375345E1,9.085999727E-1,2.390162468E0,4.606249928E-1
3.432375344E1,9.256500006E-1,2.351112604E0,4.581499994E-1
3.434375345E1,8.694124818E-1,2.324162483E0,3.690499961E-1
3.436375344E1,8.658375144E-1,2.231349945E0,3.641000092E-1
3.438375344E1,8.621249795E-1,2.166587591E0,4.569124877E-1
3.440375344E1,8.474124670E-1,2.081062555E0,5.449125171E-1
3.442375344E1,9.171249866E-1,1.952775002E0,5.376250148E-1
3.444375344E1,9.439374804E-1,1.814725041E0,4.703874886E-1
3.446375344E1,8.450750113E-1,1.773200035E0,4.105750024E-1
3.448375345E1,6.763625145E-1,1.771962523E0,3.799124956E-1
3.450375344E1,4.162124991E-1,1.718199968E0,2.785750031E-1
3.452375345E1,4.222624898E-1,1.661962509E0,2.883374989E-1
3.454375344E1,6.507874727E-1,1.654675007E0,3.458124995E-1
3.456375344E1,7.253124714E-1,1.683962464E0,4.496249855E-1
3.458375344E1,6.556000113E-1,1.674199939E0,5.399624705E-1
3.460375344E1,4.919750094E-1,1.487337470E0,4.654375017E-1
3.462375345E1,3.697375059E-1,1.478812456E0,3.812874854E-1
3.464375344E1,3.367374837E-1,1.624150038E0,4.240500033E-1
3.466375345E1,4.064500034E-1,1.631437540E0,4.728625119E-1
3.468375344E1,5.798375010E-1,1.560624957E0,5.303375125E-1
3.470375345E1,5.615500212E-1,1.439625025E0,4.691500068E-1
3.472375344E1,4.284499884E-1,1.425050020E0,3.420999944E-1
3.474375344E1,3.757874966E-1,1.561862469E0,3.287625015E-1
3.476375344E1,3.770250082E-1,1.593624949E0,3.458124995E-1
3.478375344E1,3.990249932E-1,1.412812471E0,3.165250123E-1
3.480375345E1,5.335000157E-1,1.224575043E0,3.275249898E-1
3.482375344E1,6.213625073E-1,1.074424982E0,3.715249896E-1
3.484375345E1,6.030749679E-1,1.029187441E0,3.360500038E-1
3.486375344E1,5.017374754E-1,9.704750180E-1,1.454750001E-1
3.488375344E1,3.722124994E-1,1.053662539E0,2.089999914E-1
3.490375344E1,4.002625048E-1,9.986624718E-1,2.505249977E-1
3.492375344E1,5.505499840E-1,9.143750072E-1,3.470500112E-1
3.494375344E1,6.848874688E-1,8.739500046E-1,4.190999866E-1
3.496375344E1,6.665999889E-1,8.434249759E-1,4.142875075E-1
3.498375345E1,5.420249701E-1,8.324249983E-1,3.433375061E-1
3.500375344E1,3.649249971E-1,8.288499713E-1,2.517625093E-1
3.502375345E1,2.206874937E-1,8.874250054E-1,1.735250056E-1
3.504375344E1,1.901624948E-1,1.018187523E0,1.979999989E-1
3.506375344E1,2.854500115E-1,1.075662494E0,2.590500116E-1
3.508375344E1,4.100250006E-1,9.961875081E-1,2.785750031E-1
3.510375344E1,4.540250003E-1,8.214250207E-1,2.370499969E-1
3.512375345E1,3.917374909E-1,7.921375036E-1,1.870000064E-1
3.514375344E1,1.718750000E-1,1.001137495E0,9.542500228E-2
3.516375345E1,5.211250111E-2,1.166000009E0,8.799999952E-2
3.518375344E1,6.682500243E-2,1.257575035E0,1.577125043E-1
3.520375345E1,2.634499967E-1,1.192812443E0,2.602874935E-1
3.522375344E1,5.677375197E-1,9.559000134E-1,3.152875006E-1
3.524375344E1,8.010749817E-1,5.380374789E-1,2.542375028E-1
3.526375344E1,6.202625036E-1,3.926999867E-1,8.799999952E-2
3.528375344E1,2.158749998E-1,3.352249861E-1,-9.281250089E-2
3.530375345E1,-1.649999991E-3,3.339875042E-1,-9.638749808E-2
3.532375344E1,4.358749837E-2,8.717499673E-2,-3.904999793E-2
3.534375345E1,8.635000139E-2,-5.455999970E-1,-2.681249939E-2
3.536375344E1,-4.688749835E-2,-9.609875083E-1,-1.416250020E-1
3.538375344E1,-2.838000059E-1,-9.609875083E-1,-2.846249938E-1
3.540375344E1,-4.475624859E-1,-8.449375033E-1,-3.749625087E-1
3.542375344E1,-4.525125027E-1,-9.096999764E-1,-3.517250121E-1
3.544375344E1,-3.522749841E-1,-1.172325015E0,-2.771999836E-1
3.546375344E1,-1.104125008E-1,-1.510712504E0,-1.563374996E-1
3.548375345E1,5.637499969E-3,-1.570662498E0,-5.004999787E-2
3.550375344E1,-1.874125004E-1,-1.537662506E0,-3.409999982E-2
3.552375345E1,-6.478999853E-1,-1.687950015E0,-2.051499933E-1
3.554375344E1,-7.884249687E-1,-2.031150103E0,-3.701499999E-1
3.556375344E1,-4.170374870E-1,-2.376962423E0,-3.469125032E-1
3.558375344E1,-3.144625127E-1,-2.392775059E0,-3.334375024E-1
3.560375344E1,-7.151374817E-1,-2.222962379E0,-4.129124880E-1
3.562375345E1,-1.041287541E0,-2.116674900E0,-5.522000194E-1
3.564375344E1,-7.701374888E-1,-2.148437500E0,-4.972000122E-1
3.566375345E1,-4.866124988E-1,-2.191200018E0,-3.444375098E-1
3.568375344E1,-1.164762497E0,-2.163150072E0,-4.824874997E-1
3.570375345E1,-1.647249937E0,-2.304912567E0,-7.133499980E-1
3.572375344E1,-1.205049992E0,-2.463725090E0,-6.302999854E-1
3.574375344E1,-3.034625053E-1,-2.182674885E0,-2.443374991E-1
3.576375344E1,-3.375625014E-1,-1.895575047E0,1.405249983E-1
3.578375344E1,-1.064525008E0,-1.957862496E0,-4.386249930E-2
3.580375345E1,-1.333337545E0,-2.183912516E0,-3.236750066E-1
3.582375344E1,-8.421875238E-1,-2.174149990E0,-3.041499853E-1
3.584375345E1,-2.594625056E-1,-1.816237450E0,6.118749827E-2
3.586375344E1,-4.427500069E-1,-1.756287456E0,1.137124971E-1
3.588375344E1,-1.315050006E0,-1.955525041E0,-2.699125111E-1
3.590375344E1,-1.299100041E0,-2.020149946E0,-5.522000194E-1
3.592375344E1,-7.554249763E-1,-1.774712443E0,-4.349125028E-1
3.594375344E1,-3.595624864E-1,-1.516899943E0,-1.148125008E-1
3.596375344E1,-3.852750063E-1,-1.540137529E0,1.112374961E-1
3.598375345E1,-5.843750238E-1,-1.824762464E0,1.471249945E-2
3.600375344E1,-6.553249955E-1,-1.884575009E0,-2.198625058E-1
3.602375345E1,-7.211874723E-1,-1.544950008E0,-2.259124964E-1
3.604375344E1,-6.858500242E-1,-1.227324963E0,-1.416250020E-1
3.606375344E1,-5.953750014E-1,-1.322612524E0,-3.904999793E-2
3.608375344E1,-6.771875024E-1,-1.570662498E0,-4.386249930E-2
3.610375344E1,-5.673249960E-1,-1.456949949E0,9.899999946E-3
3.612375345E1,-3.388000131E-1,-1.296900034E0,1.247124970E-1
3.614375344E1,-2.582249939E-1,-1.279850006E0,1.942874938E-1
3.616375345E1,-3.437500000E-1,-1.382424951E0,1.588124931E-1
3.618375344E1,-5.513749719E-1,-1.476612449E0,4.166249931E-2
3.620375345E1,-8.262374997E-1,-1.515662551E0,-1.183874980E-1
3.622375344E1,-8.812375069E-1,-1.521712542E0,-1.588124931E-1
3.624375344E1,-9.509499669E-1,-1.525424957E0,-1.856250018E-1
3.626375344E1,-1.058475018E0,-1.515662551E0,-2.711499929E-1
3.628375344E1,-1.054762483E0,-1.507137537E0,-2.943874896E-1
3.630375345E1,-7.396125197E-1,-1.554712534E0,-1.673374921E-1
3.632375344E1,-4.353249967E-1,-1.703762531E0,-1.828750037E-2
3.634375345E1,-5.208500028E-1,-1.763712525E0,-2.433750033E-2
3.636375344E1,-7.811374664E-1,-1.685474992E0,-1.526249945E-1
3.638375344E1,-8.751875162E-1,-1.498612523E0,-2.051499933E-1
3.640375344E1,-6.308500171E-1,-1.336087465E0,-9.528750181E-2
3.642375344E1,-3.132250011E-1,-1.382424951E0,6.723749638E-2
3.644375345E1,-1.067000031E-1,-1.442374945E0,1.907124966E-1
3.646375344E1,-1.746249944E-2,-1.563237548E0,2.945249975E-1
3.648375345E1,-6.641250104E-2,-1.648762465E0,1.918125004E-1
3.650375344E1,-3.327499926E-1,-1.477712512E0,2.199999988E-2
3.652375345E1,-5.758500099E-1,-1.255375028E0,-9.157499671E-2
3.654375344E1,-5.709000230E-1,-1.106325030E0,-5.486249924E-2
3.656375344E1,-3.595624864E-1,-1.088037491E0,5.142499879E-2
3.658375344E1,-1.751749963E-1,-1.141800046E0,1.527625024E-1
3.660375344E1,-1.324124932E-1,-1.161324978E0,1.930499971E-1
3.662375345E1,-2.447499931E-1,-1.092987537E0,1.099999994E-1
3.664375344E1,-4.328500032E-1,-9.537000060E-1,1.223750040E-2
3.666375345E1,-6.271374822E-1,-9.451749921E-1,-6.957499683E-2
3.668375344E1,-7.199500203E-1,-1.036749959E0,-1.660999954E-1
3.670375345E1,-7.188500166E-1,-1.123512506E0,-1.916749924E-1
3.672375344E1,-5.575624704E-1,-1.146749973E0,-1.391499937E-1
3.674375344E1,-3.865124881E-1,-1.090512514E0,-8.538749814E-2
3.676375344E1,-2.081750035E-1,-1.035512447E0,-1.704999991E-2
3.678375344E1,-5.417500064E-2,-9.890375137E-1,-5.252499878E-2
3.680375345E1,-1.017499994E-2,-8.571749926E-1,-1.171500012E-1
3.682375344E1,-3.464999795E-2,-6.006000042E-1,-1.355749965E-1
3.684375345E1,-7.012499869E-2,-3.355000019E-1,-1.611499935E-1
3.686375344E1,-1.764124930E-1,-3.162499983E-3,-2.784374952E-1
3.688375344E1,-2.557500005E-1,3.779875040E-1,-3.321999907E-1
3.690375344E1,-2.655124962E-1,7.543249726E-1,-3.444375098E-1
3.692375344E1,-1.287000030E-1,1.052425027E0,-2.894375026E-1
3.694375345E1,7.535000145E-2,1.360287547E0,-1.880999953E-1
3.696375344E1,1.071124971E-1,1.522675037E0,-1.061500013E-1
3.698375345E1,1.424500048E-1,1.655912519E0,-2.076249942E-2
3.700375344E1,2.719750106E-1,1.735387444E0,8.071249723E-2
3.702375345E1,4.295499921E-1,1.813487530E0,1.197625026E-1
3.704375344E1,5.395500064E-1,1.922250032E0,8.923749626E-2
3.706375344E1,6.067875028E-1,2.082299948E0,1.002374962E-1
3.708375344E1,6.006000042E-1,2.176349878E0,1.319999993E-1
3.710375344E1,4.870249927E-1,2.247162580E0,1.612875015E-1
3.712375345E1,4.186874926E-1,2.335162401E0,1.882375032E-1
3.714375344E1,4.980250001E-1,2.319350004E0,2.272875011E-1
3.716375345E1,5.810750127E-1,2.381637573E0,2.540999949E-1
3.718375344E1,6.287875175E-1,2.496449947E0,2.578125000E-1
3.720375345E1,6.373124719E-1,2.581974983E0,2.590500116E-1
3.722375344E1,6.165499687E-1,2.589262486E0,2.028124928E-1
3.724375344E1,6.410250068E-1,2.588025093E0,2.089999914E-1
3.726375344E1,6.653624773E-1,2.610024929E0,2.590500116E-1
3.728375344E1,7.545999885E-1,2.629549980E0,3.763374984E-1
3.730375345E1,9.928874969E-1,2.553925037E0,5.106750131E-1
3.732375344E1,1.249462485E0,2.359637499E0,6.047250032E-1
3.734375345E1,1.284800053E0,2.202062607E0,5.889124870E-1
3.736375344E1,1.149224997E0,2.184875011E0,5.021499991E-1
3.738375344E1,1.017225027E0,2.217875004E0,3.910500109E-1
3.740375344E1,8.266500235E-1,2.186112404E0,2.590500116E-1
3.742375344E1,7.606499791E-1,2.143349886E0,2.358125001E-1
3.744375345E1,8.438374996E-1,2.088350058E0,2.895750105E-1
3.746375344E1,9.085999727E-1,2.007775068E0,3.506250083E-1
3.748375345E1,7.253124714E-1,1.796437502E0,2.528625131E-1
3.750375344E1,4.809750021E-1,1.685199976E0,1.430000067E-1
3.752375345E1,4.577375054E-1,1.654675007E0,1.357125044E-1
3.754375344E1,5.370749831E-1,1.671862483E0,1.870000064E-1
3.756375344E1,5.908374786E-1,1.564337492E0,2.920500040E-1
3.758375344E1,6.226000190E-1,1.412812471E0,3.018124998E-1
3.760375344E1,7.081249952E-1,1.344337463E0,3.091000021E-1
3.762375345E1,7.020750046E-1,1.293050051E0,2.540999949E-1
3.764375344E1,5.432624817E-1,1.387099981E0,2.505249977E-1
3.766375345E1,4.662624896E-1,1.403049946E0,2.602874935E-1
3.768375344E1,4.712125063E-1,1.324812531E0,2.345750034E-1
3.770375345E1,6.250749826E-1,1.260049939E0,2.712875009E-1
3.772375344E1,7.790749669E-1,1.168475032E0,3.507624865E-1
3.774375344E1,8.181250095E-1,1.170949936E0,3.616249859E-1
3.776375344E1,7.411249876E-1,1.235574961E0,3.250499964E-1
3.778375344E1,6.531249881E-1,1.272287488E0,2.187625021E-1
3.780375345E1,5.823125243E-1,1.305287480E0,1.307625026E-1
3.782375344E1,4.833124876E-1,1.269812465E0,7.823749632E-2
3.784375345E1,4.052124918E-1,1.186762452E0,5.266249925E-2
3.786375344E1,5.590749979E-1,1.250287533E0,2.272875011E-1
3.788375344E1,7.386500239E-1,9.924749732E-1,2.162874937E-1
3.790375344E1,6.055499911E-1,9.497125149E-1,1.674750000E-1
3.792375344E1,4.870249927E-1,1.062187552E0,1.674750000E-1
3.794375345E1,4.430249929E-1,1.044999957E0,4.895000160E-2
3.796375344E1,3.196874857E-1,1.059712529E0,-1.333750039E-2
3.798375345E1,3.244999945E-1,1.097525001E0,3.066249937E-2
3.800375344E1,4.124999940E-1,1.067000031E0,7.823749632E-2
3.802375345E1,4.760249853E-1,1.030424953E0,1.539999992E-1
3.804375344E1,5.493124723E-1,1.080474973E0,2.407625020E-1
3.806375344E1,5.139750242E-1,1.047474980E0,2.835249901E-1
3.808375344E1,4.833124876E-1,9.791374803E-1,2.712875009E-1
3.810375344E1,4.699749947E-1,8.716124892E-1,1.649999917E-1
3.812375345E1,4.320249856E-1,8.190875053E-1,1.161874980E-1
3.814375344E1,3.612124920E-1,8.336625099E-1,8.195000142E-2
3.816375345E1,3.294500113E-1,8.764249682E-1,6.476250291E-2
3.818375344E1,2.976875007E-1,9.277125001E-1,5.018749833E-2
3.820375345E1,1.694000065E-1,8.104249835E-1,2.474999987E-3
3.822375344E1,1.131625026E-1,6.846125126E-1,-4.812499974E-3
3.824375344E1,1.021625027E-1,6.895624995E-1,4.949999973E-3
3.826375344E1,4.716249928E-2,7.885624766E-1,8.662499487E-3
3.828375344E1,-1.993750036E-2,8.826124668E-1,3.299999982E-2
3.830375345E1,-4.564999789E-2,9.143750072E-1,7.699999958E-2
3.832375344E1,-1.649999991E-3,9.204249978E-1,1.160499975E-1
3.834375345E1,1.644500047E-1,7.799000144E-1,1.577125043E-1
3.836375344E1,4.112625122E-1,5.380374789E-1,2.540999949E-1
3.838375344E1,6.080250144E-1,4.207499921E-1,3.995749950E-1
3.840375344E1,6.886000037E-1,4.292750061E-1,5.388625264E-1
3.842375344E1,6.177874804E-1,5.343250036E-1,6.304374933E-1
3.844375345E1,3.539249897E-1,6.540874839E-1,4.679124951E-1
3.846375344E1,8.263749629E-2,6.908000112E-1,2.052875012E-1
3.848375345E1,-3.712499887E-2,5.099874735E-1,4.152499884E-2
3.850375344E1,-6.462499965E-3,1.616999954E-1,6.187499966E-3
3.852375345E1,3.506249934E-2,-3.953124881E-1,1.594999991E-2
3.854375344E1,-8.098749816E-2,-6.848874688E-1,-1.237499993E-3
3.856375344E1,-3.070375025E-1,-8.339374661E-1,-9.886249900E-2
3.858375344E1,-5.000874996E-1,-8.094624877E-1,-1.685750037E-1
3.860375344E1,-4.230875075E-1,-8.278874755E-1,-1.270499974E-1
3.862375345E1,-2.080374956E-1,-1.117324948E0,-6.957499683E-2
3.864375344E1,-1.067000031E-1,-1.278612494E0,6.187499966E-3
3.866375345E1,-1.897500008E-1,-1.369087458E0,3.712499980E-3
3.868375344E1,-3.877499998E-1,-1.496137500E0,-3.533750027E-2
3.870375345E1,-4.842749834E-1,-1.541237473E0,-6.833750010E-2
3.872375344E1,-4.512749910E-1,-1.493662477E0,-9.776250273E-2
3.874375344E1,-7.028999925E-1,-1.383662462E0,-1.575749964E-1
3.876375344E1,-9.204249978E-1,-1.445950031E0,-2.406249940E-1
3.878375344E1,-7.994250059E-1,-1.659762502E0,-3.518624902E-1
3.880375345E1,-4.988499880E-1,-1.866287470E0,-4.031499922E-1
3.882375344E1,-4.072749913E-1,-1.783237457E0,-4.104374945E-1
3.884375345E1,-7.286124825E-1,-1.292087436E0,-3.774375021E-1
3.886375344E1,-8.874250054E-1,-1.150324941E0,-3.811500072E-1
