"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.196307664E1,-6.679950237E0,6.150000095E0,2.470050097E0
3.198217515E1,-6.979050159E0,6.364950180E0,2.805000067E0
3.200127360E1,-6.907950401E0,6.427050114E0,2.515050173E0
3.202037213E1,-6.823950291E0,6.379050255E0,1.713000059E0
3.203947081E1,-6.927000523E0,6.181050301E0,7.890000343E-1
3.205856931E1,-7.066050529E0,5.800050259E0,-1.600500047E-1
3.207766777E1,-7.084950447E0,5.544000149E0,-8.910000324E-1
3.209676626E1,-6.465000153E0,5.529000282E0,-1.252050042E0
3.211586481E1,-5.629050255E0,5.661000252E0,-1.611000061E0
3.213496328E1,-5.068950176E0,5.974950314E0,-2.229000092E0
3.215406198E1,-4.702050209E0,6.159000397E0,-2.983050108E0
3.217316050E1,-4.438950062E0,6.585000515E0,-3.226950169E0
3.219225898E1,-4.237950325E0,6.724050522E0,-2.398950100E0
3.221135746E1,-4.446000099E0,6.573000431E0,-1.200000048E0
3.223045617E1,-4.900950432E0,6.247950077E0,-3.090000153E-1
3.224955463E1,-5.458950043E0,5.941050053E0,2.805000171E-2
3.226865320E1,-5.611950397E0,6.114000320E0,-1.390500069E-1
3.228775165E1,-5.409000397E0,6.375000477E0,-1.800000072E-1
3.230685032E1,-5.314950466E0,6.268950462E0,7.800000161E-2
3.232594877E1,-5.337000370E0,6.126000404E0,4.180500209E-1
3.234504722E1,-5.437050343E0,6.151950359E0,1.339950085E0
3.236414580E1,-5.205000401E0,5.809950352E0,2.656950235E0
3.238324426E1,-5.089950085E0,5.728050232E0,3.289050102E0
3.240234297E1,-4.912950039E0,5.874000072E0,2.917950153E0
3.242144142E1,-4.599000454E0,5.923950195E0,3.157050133E0
3.244053997E1,-4.408050060E0,5.464950085E0,4.869000435E0
3.245963837E1,-4.984950066E0,4.842000008E0,6.568950176E0
3.247873683E1,-5.418000221E0,4.392000198E0,6.885000229E0
3.249783550E1,-5.290950298E0,4.335000038E0,6.279000282E0
3.251693396E1,-4.947000027E0,4.327050209E0,5.599050045E0
3.253603254E1,-4.920000076E0,3.994950294E0,6.769950390E0
3.255513100E1,-4.924950123E0,3.784050226E0,7.693950176E0
3.257422968E1,-4.611000061E0,3.874950171E0,6.946950436E0
3.259332811E1,-4.273950100E0,3.916050196E0,6.744000435E0
3.261242661E1,-3.991050243E0,3.841050148E0,7.747050285E0
3.263152512E1,-4.003050327E0,3.657000065E0,8.085000038E0
3.265062360E1,-3.996000290E0,3.559050083E0,7.678050518E0
3.266972230E1,-3.760950089E0,3.379050255E0,8.170949936E0
3.268882080E1,-3.541050196E0,3.262050152E0,8.982000351E0
3.270791928E1,-3.180000067E0,3.346050262E0,8.728950500E0
3.272701783E1,-2.449050188E0,3.540000200E0,7.696950436E0
3.274611634E1,-1.747950077E0,3.547050238E0,8.197050095E0
3.276521502E1,-2.073000193E0,3.271950245E0,1.008105087E1
3.278431349E1,-2.560050011E0,2.905050039E0,1.073295021E1
3.280341203E1,-2.197950125E0,2.910000086E0,9.591000557E0
3.282251050E1,-1.228050113E0,3.226050138E0,8.305050850E0
3.284160916E1,-7.110000253E-1,3.135000229E0,9.315000534E0
3.286070766E1,-6.370500326E-1,2.922000170E0,1.179600048E1
3.287980609E1,-1.219050050E0,2.473950148E0,1.211700058E1
3.289890459E1,-1.486950040E0,2.449950218E0,1.041195011E1
3.291800305E1,-6.079500318E-1,2.668050051E0,8.827050209E0
3.293710173E1,5.020500422E-1,2.817000151E0,8.407950401E0
3.295620019E1,8.130000234E-1,2.383050203E0,9.093000412E0
3.297529862E1,7.579500079E-1,1.854000092E0,1.055805016E1
3.299439716E1,7.050000429E-1,1.525950074E0,1.100295067E1
3.301349563E1,6.859500408E-1,1.375050068E0,1.008900070E1
3.303259434E1,1.138950109E0,1.564050078E0,8.647050858E0
3.305169280E1,2.032050133E0,1.690950036E0,8.383950233E0
3.307079133E1,2.614050150E0,1.524000049E0,1.002195072E1
3.308988997E1,2.199000120E0,1.054050088E0,1.207800102E1
3.310898847E1,1.486050129E0,7.840500474E-1,1.286100101E1
3.312808696E1,9.970500469E-1,8.389500380E-1,1.212795067E1
3.314718550E1,1.450050116E0,1.227000117E0,1.083795071E1
3.316628397E1,2.677950144E0,1.557000041E0,9.433050156E0
3.318538266E1,3.379950047E0,1.569000125E0,8.941950798E0
3.320448112E1,3.622050285E0,1.299000025E0,9.421050072E0
3.322357958E1,3.519000053E0,8.290500641E-1,9.856050491E0
3.324267812E1,3.307950258E0,4.060500264E-1,1.019595051E1
3.326177654E1,3.319950104E0,2.719500065E-1,1.045500088E1
3.328087521E1,3.700950146E0,3.120000064E-1,1.015605068E1
3.329997370E1,4.459950447E0,5.640000105E-1,9.865950584E0
3.331907224E1,4.657950401E0,6.240000129E-1,9.568950653E0
3.333817069E1,4.479000092E0,6.190500259E-1,9.279000282E0
3.335726913E1,4.579050064E0,6.469500065E-1,9.184050560E0
3.337636779E1,4.606050014E0,7.219500542E-1,8.929950714E0
3.339546623E1,5.025000095E0,7.189500332E-1,8.709000587E0
3.341456475E1,5.731050491E0,1.027950048E0,8.568000793E0
3.343366344E1,6.174000263E0,9.520500302E-1,8.761950493E0
3.345276192E1,5.946000099E0,6.379500031E-1,8.395950317E0
3.347186045E1,6.103950500E0,4.300500154E-1,8.037000656E0
3.349095895E1,5.908050060E0,3.070500195E-1,8.077050209E0
3.351005745E1,6.171000481E0,2.929500043E-1,8.362050056E0
3.352915614E1,6.508950233E0,3.840000033E-1,8.419950485E0
3.354825459E1,6.696000099E0,3.940500319E-1,8.167950630E0
3.356735302E1,6.646050453E0,2.740500271E-1,7.915050507E0
3.358645157E1,6.589950085E0,6.795000285E-2,7.771050453E0
3.360555005E1,6.669000149E0,-7.950000465E-3,8.038949966E0
3.362464877E1,6.763050556E0,-9.900000691E-2,8.731050491E0
3.364374726E1,6.757950306E0,-2.590500116E-1,9.235950470E0
3.366284580E1,6.649950504E0,-3.160500228E-1,8.853000641E0
3.368194426E1,6.732000351E0,-1.510500014E-1,8.323950768E0
3.370104296E1,6.976050377E0,3.705000132E-2,8.386050224E0
3.372014139E1,7.215000153E0,1.690500081E-1,8.932050705E0
3.373923991E1,7.191000462E0,1.519500017E-1,9.538050652E0
3.375833834E1,7.066950321E0,1.780500114E-1,9.954000473E0
3.377743704E1,6.922950268E0,1.639500111E-1,9.993000031E0
3.379653553E1,6.910950184E0,2.260500044E-1,1.000995064E1
3.381563407E1,6.847050190E0,5.400000140E-2,1.006500053E1
3.383473253E1,6.789000511E0,-9.105000645E-2,1.005495071E1
3.385383096E1,6.691050529E0,-1.990500093E-1,1.003305054E1
3.387292962E1,6.648000240E0,-2.400000095E-1,1.013595009E1
3.389202810E1,6.547050476E0,-3.310500085E-1,1.000695038E1
3.391112663E1,6.459000111E0,-2.230500132E-1,9.739050865E0
3.393022530E1,6.688950539E0,2.700000070E-2,9.667050362E0
3.394932379E1,6.835050106E0,3.220500052E-1,9.670050621E0
3.396842233E1,7.005000114E0,4.849500358E-1,9.468000412E0
3.398752081E1,6.976050377E0,5.160000324E-1,9.538050652E0
3.400661928E1,6.808050156E0,4.560000300E-1,9.804000854E0
3.402571797E1,6.010950089E0,3.310500085E-1,9.619050026E0
3.404481644E1,5.949000359E0,3.409500122E-1,9.547050476E0
3.406391490E1,5.896050453E0,5.230500102E-1,9.805950165E0
3.408301348E1,5.824050426E0,5.760000348E-1,1.039695072E1
3.410211196E1,5.635050297E0,5.590500236E-1,1.077795029E1
3.412121072E1,4.894950390E0,4.770000279E-1,1.053405094E1
3.414030919E1,4.689000130E0,5.779500008E-1,1.035405064E1
3.415940768E1,4.419000149E0,7.309500575E-1,1.038795090E1
3.417850634E1,4.098000050E0,7.909500599E-1,1.025100040E1
3.419760478E1,3.904050112E0,9.060000181E-1,1.049805069E1
3.421670325E1,3.411000252E0,8.580000401E-1,1.096500015E1
3.423580178E1,2.664000034E0,6.570000052E-1,1.114200020E1
3.425490026E1,1.996050119E0,6.139500141E-1,1.073700047E1
3.427399895E1,1.369050026E0,5.449500084E-1,1.075695038E1
3.429309750E1,9.730500579E-1,5.590500236E-1,1.055100060E1
3.431219591E1,9.690000415E-1,8.440500498E-1,9.847050667E0
3.433129455E1,1.006950021E0,1.299000025E0,9.121050835E0
3.435039299E1,4.990500212E-1,1.524000049E0,8.899050713E0
3.436949145E1,-2.680500150E-1,1.528950095E0,8.641950607E0
3.438858997E1,-8.400000334E-1,1.713000059E0,8.520000458E0
3.440768846E1,-8.880000710E-1,2.029050112E0,8.548950195E0
3.442678717E1,-9.120000601E-1,2.227950096E0,8.470050812E0
3.444588565E1,-1.152000070E0,2.458050013E0,8.149050713E0
3.446498416E1,-1.489050031E0,2.683050156E0,7.753950596E0
3.448408262E1,-1.674000025E0,2.905050039E0,7.558050156E0
3.450318130E1,-2.140950203E0,2.998950243E0,7.713000298E0
3.452227977E1,-2.718000174E0,2.866950035E0,8.389050484E0
3.454137829E1,-3.120000124E0,2.686950207E0,8.773950577E0
3.456047677E1,-3.535950184E0,2.685000181E0,7.906950474E0
3.457957543E1,-3.655950069E0,2.929050207E0,7.029000282E0
3.459867390E1,-3.571950197E0,3.382050276E0,6.823050499E0
3.461777243E1,-3.706050158E0,3.553950071E0,7.050000191E0
3.463687090E1,-4.282950401E0,3.580050230E0,7.111950397E0
3.465596958E1,-4.516050339E0,3.733950138E0,7.191000462E0
3.467506803E1,-4.669050217E0,3.999000072E0,7.134000301E0
3.469416662E1,-4.638000011E0,4.399050236E0,6.487950325E0
3.471326532E1,-4.702050209E0,4.857000351E0,5.877000332E0
3.473236379E1,-4.876950264E0,4.975950241E0,5.605950356E0
3.475146228E1,-5.113950253E0,4.869000435E0,5.404950142E0
3.477056085E1,-5.193000317E0,5.086050034E0,4.993950367E0
3.478965932E1,-5.454000473E0,5.158050060E0,5.025000095E0
3.480875803E1,-5.623950481E0,5.113050461E0,4.893000126E0
3.482785647E1,-5.418000221E0,5.053050041E0,4.648950100E0
3.484695501E1,-5.482950211E0,5.302050114E0,4.407000065E0
3.486605348E1,-5.943000317E0,5.248950481E0,4.198950291E0
3.488515217E1,-6.378000259E0,5.091000080E0,4.057050228E0
3.490425062E1,-6.414000511E0,5.131950378E0,4.336950302E0
3.492334915E1,-6.556050301E0,5.163000107E0,4.215000153E0
3.494244760E1,-6.477000237E0,5.287950039E0,3.861000299E0
3.496154627E1,-6.349950314E0,5.572950363E0,3.148050070E0
3.498064474E1,-6.241950512E0,5.872050285E0,2.797950029E0
3.499974329E1,-6.376050472E0,6.073050499E0,2.755050182E0
3.501884174E1,-6.532050133E0,6.027000427E0,2.961000204E0
3.503794046E1,-6.661050320E0,5.902950287E0,3.118950129E0
3.505703896E1,-6.721050262E0,5.886000156E0,3.253050089E0
3.507613749E1,-6.699000359E0,6.133050442E0,3.052050114E0
3.509523594E1,-6.783000469E0,6.336000443E0,2.604000092E0
3.511433461E1,-6.718050480E0,6.351000309E0,2.182950020E0
3.513343307E1,-6.574950218E0,6.358050346E0,1.813950062E0
3.515253157E1,-6.658950329E0,6.271950245E0,1.756050110E0
3.517163005E1,-6.808950424E0,6.190050125E0,1.701000094E0
3.519072873E1,-6.690000534E0,6.123000145E0,1.615050077E0
3.520982724E1,-6.331050396E0,6.070950508E0,1.206000090E0
3.522892568E1,-5.944950104E0,6.276000500E0,3.679500222E-1
3.524802414E1,-5.461050034E0,6.577950478E0,-9.070500135E-1
3.526712282E1,-5.032950401E0,6.796050549E0,-2.184000015E0
3.528622125E1,-5.068950176E0,6.727050304E0,-2.761050224E0
3.530531980E1,-5.167050362E0,6.355050087E0,-2.494950056E0
3.532441827E1,-5.260050297E0,6.235950470E0,-2.434950113E0
3.534351698E1,-5.179050446E0,6.286050320E0,-2.715000153E0
3.536261552E1,-4.887000084E0,6.445950508E0,-2.506950140E0
3.538171397E1,-4.591950417E0,6.336000443E0,-1.963050127E0
3.540081264E1,-4.819950104E0,6.126000404E0,-1.252050042E0
3.541991113E1,-5.458950043E0,5.917050362E0,-7.519500256E-1
3.543900968E1,-5.833050251E0,5.848050117E0,-3.660000265E-1
3.545810816E1,-5.880000114E0,5.635050297E0,3.495000303E-2
3.547720662E1,-5.727000237E0,5.472000122E0,-1.395000052E-2
3.549630532E1,-5.320050240E0,5.656050205E0,-6.799500585E-1
3.551540386E1,-4.911000252E0,5.980050087E0,-1.006049991E0
3.553450234E1,-4.789050102E0,5.917050362E0,2.190000117E-1
3.555360100E1,-5.121000290E0,5.448000431E0,2.179949999E0
3.557269947E1,-5.052000046E0,5.163000107E0,3.100050211E0
3.559179802E1,-4.822050095E0,5.275950432E0,2.688000202E0
3.561089652E1,-4.513050079E0,5.343000412E0,2.937000036E0
3.562999520E1,-4.741050243E0,4.900050163E0,4.543050289E0
3.564909366E1,-4.992000103E0,4.440000057E0,5.530050278E0
3.566819218E1,-4.525050163E0,4.711050034E0,4.371000290E0
3.568729061E1,-3.915000200E0,4.672049999E0,3.721950293E0
3.570638929E1,-4.039050102E0,4.111950397E0,6.720000267E0
3.572548776E1,-4.816950321E0,3.171000242E0,9.820050240E0
3.574458632E1,-5.176050186E0,3.039000034E0,9.873000145E0
3.576368476E1,-4.603950024E0,3.715050220E0,6.685950279E0
3.578278343E1,-3.181950092E0,4.231950283E0,5.548950195E0
3.580188194E1,-2.823000193E0,4.204950333E0,8.182950020E0
3.582098047E1,-3.319050074E0,3.709950209E0,1.086000061E1
3.584007890E1,-3.739950180E0,3.276000261E0,1.033500004E1
3.585917761E1,-2.803950071E0,3.825000286E0,7.630050182E0
3.587827615E1,-1.614000082E0,4.150050163E0,7.012050152E0
3.589737463E1,-1.171050072E0,3.942000151E0,1.027095032E1
3.591647332E1,-1.848000050E0,3.196950197E0,1.251405048E1
3.593557179E1,-2.839950085E0,2.734950066E0,1.198005104E1
3.595467027E1,-2.902050257E0,2.671050072E0,9.907050133E0
3.597376878E1,-1.846050143E0,2.998950243E0,9.069000244E0
3.599286724E1,-5.749500394E-1,3.298050165E0,9.966000557E0
3.601196597E1,-4.530000091E-1,3.202050209E0,1.072995090E1
3.603106449E1,-6.559500098E-1,2.764050245E0,1.099800014E1
3.605016294E1,-9.169500470E-1,2.479050159E0,1.051200008E1
3.606926165E1,-4.930500090E-1,2.400000095E0,9.804000854E0
3.608836008E1,1.800000109E-2,2.314050198E0,1.027305031E1
3.610745860E1,2.719500065E-1,2.218050003E0,1.103205013E1
3.612655708E1,5.310000181E-1,2.103000164E0,1.051500034E1
3.614565578E1,9.499500394E-1,2.236950159E0,9.243000031E0
3.616475423E1,1.656000137E0,2.395050049E0,8.401050568E0
3.618385266E1,2.287950039E0,2.350050211E0,7.873950481E0
3.620295146E1,2.728050232E0,2.023950100E0,8.247000694E0
3.622204992E1,2.803050041E0,1.689000130E0,9.073050499E0
3.624114846E1,3.193050146E0,1.435050011E0,9.343950272E0
3.626024691E1,3.370050192E0,1.366050124E0,9.652950287E0
3.627934539E1,3.246000051E0,1.099950075E0,1.021095085E1
3.629844410E1,3.016050100E0,8.650500178E-1,1.072095013E1
3.631754268E1,3.013050079E0,7.480500340E-1,1.058700085E1
3.633664118E1,3.789000273E0,8.959500194E-1,9.777000427E0
3.635573963E1,4.510050297E0,9.850500226E-1,9.502050400E0
3.637483830E1,4.752000332E0,7.219500542E-1,1.007205009E1
3.639393684E1,4.440000057E0,3.600000143E-1,1.085700035E1
3.641303533E1,4.195950031E0,5.805000290E-2,1.103895092E1
3.643213400E1,4.315950394E0,2.119500041E-1,1.047195053E1
3.645123245E1,4.696950436E0,4.339500070E-1,9.697950363E0
3.647033095E1,5.499000072E0,6.210000515E-1,9.138000488E0
3.648942942E1,6.447000504E0,4.819500148E-1,8.863050461E0
3.650852812E1,6.562050343E0,4.270500243E-1,8.584950447E0
3.652762656E1,6.294000149E0,1.420500129E-1,8.920050621E0
3.654672508E1,5.796000481E0,-4.095000029E-2,9.661950111E0
3.656582374E1,5.524950027E0,-1.900500059E-1,9.756000519E0
3.658492219E1,5.668950081E0,-1.390500069E-1,9.250950813E0
3.660402067E1,6.001050472E0,1.609500051E-1,8.652000427E0
3.662311924E1,6.588000298E0,4.060500264E-1,8.178000450E0
3.664221769E1,6.793950558E0,5.130000114E-1,7.723050594E0
3.666131643E1,6.775050163E0,5.250000358E-1,7.408950329E0
3.668041499E1,6.861000538E0,4.870500267E-1,7.570050240E0
3.669951350E1,6.717000484E0,2.520000041E-1,7.824000359E0
3.671861194E1,6.708000183E0,6.000000052E-3,8.282999992E0
3.673771058E1,6.862950325E0,6.000000052E-3,8.680950165E0
3.675680912E1,6.933000565E0,2.359500080E-1,8.772000313E0
3.677590758E1,7.552950382E0,2.929500043E-1,8.689949989E0
3.679500628E1,7.819050312E0,3.700500131E-1,8.512949944E0
3.681410474E1,7.747050285E0,3.100500107E-1,8.523000717E0
3.683320329E1,7.716000557E0,3.360000253E-1,8.772000313E0
3.685230177E1,7.977000237E0,3.529500067E-1,8.989950180E0
3.687140046E1,7.789950371E0,1.879500151E-1,9.439949989E0
3.689049889E1,7.500000477E0,-1.630500108E-1,1.003800011E1
3.690959742E1,7.191000462E0,-4.939500093E-1,1.064595032E1
3.692869610E1,6.832050323E0,-7.519500256E-1,1.090005016E1
3.694779459E1,6.700950146E0,-8.650500178E-1,1.041195011E1
3.696689308E1,6.592950344E0,-7.069500089E-1,9.913950920E0
3.698599163E1,6.496950150E0,-4.480500221E-1,1.000005054E1
3.700509034E1,6.490050316E0,-2.040000111E-1,1.025100040E1
3.702418880E1,6.792000294E0,-4.950000439E-3,1.018395042E1
3.704328735E1,6.964050293E0,-1.695000008E-2,1.018005085E1
3.706238579E1,6.877950191E0,-2.970000207E-1,1.021995068E1
3.708148426E1,6.595050335E0,-4.549500346E-1,9.946950912E0
3.710058304E1,6.399000168E0,-5.149500370E-1,9.661950111E0
3.711968148E1,6.010950089E0,-5.530500412E-1,9.847050667E0
3.713877993E1,5.661000252E0,-5.940000415E-1,1.015605068E1
3.715787861E1,5.491050243E0,-4.939500093E-1,1.042395020E1
3.717697712E1,5.319000244E0,-3.330000043E-1,1.050000095E1
3.719607558E1,5.083950043E0,-2.020500153E-1,1.037295055E1
3.721517403E1,4.881000042E0,-1.005000062E-2,1.015605068E1
3.723427271E1,4.396950245E0,4.695000127E-2,1.027995014E1
3.725337128E1,3.958950281E0,3.195000067E-2,1.034205055E1
3.727246972E1,3.351000071E0,1.095000096E-2,1.027305031E1
3.729156841E1,2.829000235E0,1.039500013E-1,1.037595081E1
3.731066683E1,2.427000046E0,3.510000110E-1,1.041705036E1
3.732976537E1,2.404950142E0,7.720500231E-1,9.877950668E0
3.734886408E1,2.295000076E0,1.224000096E0,9.255000114E0
3.736796254E1,1.881000042E0,1.483050108E0,9.025050163E0
3.738706103E1,1.704000115E0,1.749000072E0,8.857950211E0
3.740615958E1,1.026000023E0,1.939950109E0,8.788050652E0
3.742525803E1,2.220000178E-1,1.948050141E0,9.114000320E0
3.744435673E1,-4.020000100E-1,1.927950144E0,8.917950630E0
3.746345529E1,-6.229500175E-1,2.151000023E0,8.307000160E0
3.748255376E1,-6.630000472E-1,2.512950182E0,7.597950459E0
3.750165247E1,-1.039050102E0,2.604000092E0,7.608000278E0
3.752075098E1,-1.741050124E0,2.520000219E0,8.386050224E0
3.753984951E1,-2.248050213E0,2.404950142E0,8.515950203E0
3.755894797E1,-2.665050030E0,2.565000057E0,8.080050468E0
3.757804663E1,-2.859000206E0,2.884050131E0,7.831050396E0
3.759714512E1,-3.022050142E0,3.099000216E0,7.870950222E0
3.761624365E1,-3.079050064E0,3.226050138E0,7.753950596E0
3.763534212E1,-3.429000139E0,3.367050171E0,7.302000523E0
3.765444081E1,-3.802050114E0,3.616050243E0,7.282050133E0
3.767353936E1,-4.006050110E0,3.796050072E0,7.423950195E0
3.769263781E1,-4.321950436E0,3.762000084E0,7.503000259E0
3.771173650E1,-4.792950153E0,3.846000195E0,7.615050316E0
3.773083498E1,-4.786050320E0,4.078050137E0,7.227000237E0
3.774993350E1,-4.621050358E0,4.423050404E0,6.801000118E0
3.776903198E1,-4.662000179E0,4.629000187E0,6.376950264E0
3.778813066E1,-4.669050217E0,4.780050278E0,6.334050179E0
3.780722926E1,-4.935000420E0,4.822950363E0,5.812050343E0
3.782632769E1,-5.299050331E0,4.809000015E0,5.487000465E0
3.784542615E1,-5.683950424E0,4.644000053E0,5.620950222E0
3.786452484E1,-5.713050365E0,4.536000252E0,5.701950073E0
3.788362339E1,-5.575950146E0,4.822950363E0,5.323950291E0
3.790272184E1,-5.872950077E0,5.026950359E0,4.723050117E0
3.792182050E1,-5.739000320E0,5.113050461E0,4.699050426E0
3.794091904E1,-5.626950264E0,5.328000069E0,4.588950157E0
3.796001749E1,-6.043050289E0,5.290050030E0,4.363950253E0
3.797911613E1,-6.438000202E0,5.059950352E0,4.618050098E0
3.799821457E1,-6.667950153E0,5.086050034E0,4.515000343E0
3.801731313E1,-6.916950226E0,5.086050034E0,4.213050365E0
3.803641156E1,-6.831000328E0,5.071950436E0,3.946950197E0
3.805551027E1,-6.643950462E0,5.212950230E0,3.226950169E0
3.807460869E1,-6.481050491E0,5.512950420E0,2.833950043E0
3.809370722E1,-6.262950420E0,5.743050098E0,2.692950010E0
3.811280567E1,-6.319050312E0,5.758950233E0,2.559000015E0
3.813190438E1,-6.465000153E0,5.776050091E0,2.331000090E0
3.815100296E1,-6.547950268E0,5.749950409E0,2.310000181E0
3.817010141E1,-6.618000507E0,5.620050430E0,2.155950069E0
3.818920011E1,-6.771000385E0,5.553000450E0,1.675050020E0
3.820829864E1,-7.033950329E0,5.623050213E0,1.543050051E0
3.822739718E1,-7.213950157E0,5.605950356E0,1.879050136E0
3.824649564E1,-7.269000530E0,5.596050262E0,2.250000000E0
3.826559431E1,-7.350000381E0,5.592000484E0,2.185050011E0
3.828469285E1,-7.485000134E0,5.605950356E0,2.070000172E0
3.830379132E1,-7.518000126E0,5.698950291E0,1.893000126E0
3.832289000E1,-7.384050369E0,5.616000175E0,1.729950070E0
3.834198848E1,-7.549050331E0,5.403000355E0,1.672950029E0
3.836108701E1,-7.840950489E0,5.304000378E0,1.570050120E0
3.838018544E1,-7.687950134E0,5.356950283E0,1.218000054E0
3.839928413E1,-7.317000389E0,5.620050430E0,6.220500469E-1
3.841838258E1,-6.757050514E0,6.090000153E0,-1.560000032E-1
3.843748109E1,-5.715000153E0,6.619050503E0,-1.164000034E0
3.845657955E1,-5.029950142E0,6.955950260E0,-1.891050100E0
3.847567825E1,-5.109000206E0,6.858000278E0,-2.314950228E0
3.849477678E1,-5.374950409E0,6.520950317E0,-2.500050068E0
3.851387527E1,-5.524050236E0,6.291000366E0,-2.559000015E0
3.853297397E1,-5.569050312E0,6.208950520E0,-2.538000107E0
3.855207251E1,-5.440050125E0,6.327000141E0,-2.241000175E0
3.857117094E1,-5.521050453E0,6.372000217E0,-1.687950134E0
3.859026962E1,-5.752950191E0,6.133050442E0,-7.830000520E-1
3.860936809E1,-6.115050316E0,6.039000511E0,-7.905000448E-2
3.862846663E1,-6.382950306E0,5.994000435E0,8.805000782E-2
3.864756510E1,-6.319050312E0,5.983950138E0,-9.105000645E-2
3.866666378E1,-6.121950150E0,5.994000435E0,-1.960500032E-1
3.868576233E1,-6.172050476E0,6.102000237E0,1.830000132E-1
3.870486079E1,-5.967000484E0,5.932050228E0,1.186950088E0
3.872395930E1,-5.923050404E0,6.085050106E0,1.558050036E0
3.874305797E1,-5.767950058E0,6.130050182E0,1.165050030E0
3.876215652E1,-5.679000378E0,6.115950108E0,1.713000059E0
3.878125501E1,-5.502000332E0,6.034950256E0,3.229050159E0
3.880035372E1,-5.779950142E0,5.889000416E0,4.426050186E0
3.881945224E1,-5.839950085E0,5.770950317E0,4.411950111E0
3.883855066E1,-5.788950443E0,5.629950047E0,3.756000280E0
3.885764934E1,-5.746050358E0,5.413950443E0,3.861000299E0
3.887674781E1,-5.586000443E0,5.290050030E0,4.699050426E0
3.889584635E1,-5.851950169E0,5.062950134E0,5.676000118E0
3.891494482E1,-5.998050213E0,4.828050137E0,5.994000435E0
3.893404348E1,-6.037950516E0,4.459050179E0,6.022950172E0
3.895314191E1,-5.923050404E0,4.396950245E0,5.500950336E0
3.897224044E1,-5.053950310E0,4.750950336E0,5.125050068E0
3.899133886E1,-4.554000378E0,4.840050220E0,6.295950413E0
3.901043761E1,-4.912950039E0,4.440000057E0,7.672950268E0
3.902953611E1,-5.320050240E0,4.143000126E0,7.705950260E0
3.904863460E1,-5.131050110E0,4.231950283E0,6.399000168E0
3.906773331E1,-4.318950176E0,4.552950382E0,5.808000088E0
3.908683178E1,-3.880950212E0,4.603050232E0,7.242000580E0
3.910593030E1,-3.840000153E0,4.347000122E0,8.149050713E0
3.912502900E1,-3.859950066E0,4.167000294E0,7.452000141E0
3.914412745E1,-3.625050068E0,4.102050304E0,6.277050495E0
3.916322598E1,-3.235050201E0,3.862950087E0,6.804000378E0
3.918232470E1,-2.962050200E0,3.729000092E0,8.305050850E0
3.920142318E1,-2.569050074E0,3.697950125E0,8.089050293E0
3.922052173E1,-2.437050104E0,3.589950085E0,7.639050484E0
3.923962043E1,-2.502000093E0,3.211950064E0,8.287950516E0
3.925871890E1,-2.485050201E0,3.067950249E0,8.989950180E0
3.927781737E1,-1.942050099E0,3.027000189E0,8.824049950E0
3.929691592E1,-1.297950029E0,3.135000229E0,9.001950264E0
3.931601440E1,-1.039050102E0,2.959950209E0,9.415950775E0
3.933511312E1,-1.386000037E0,2.752050161E0,1.035900021E1
3.935421167E1,-1.542000055E0,2.647050142E0,1.067295074E1
3.937331015E1,-1.188000083E0,2.520000219E0,9.901950836E0
3.939240886E1,-5.530500412E-1,2.637000084E0,9.990000725E0
3.941150732E1,-3.589500189E-1,2.517000198E0,1.062195015E1
3.943060583E1,-5.440500379E-1,2.280000210E0,1.070895004E1
3.944970454E1,3.000000119E-2,2.424000025E0,9.751049995E0
3.946880300E1,1.030950069E0,2.508000135E0,9.282000542E0
3.948790156E1,1.198950052E0,2.452950001E0,1.048605061E1
3.950700002E1,8.200500607E-1,2.119950056E0,1.135995007E1
3.952609869E1,8.130000234E-1,2.095950127E0,1.082805061E1
3.954519725E1,1.170000076E0,2.242050171E0,9.861000061E0
3.956429565E1,1.464000106E0,2.290050030E0,9.732000351E0
3.958339432E1,1.789950132E0,2.282999992E0,9.784050941E0
3.960249280E1,2.218050003E0,2.292000055E0,9.567000389E0
3.962159136E1,2.560950041E0,2.212949991E0,9.430050850E0
3.964068982E1,2.545950174E0,1.954950094E0,9.303000450E0
3.965978852E1,2.596950054E0,1.684050083E0,9.070950508E0
3.967888703E1,2.841000080E0,1.452000022E0,9.162000656E0
3.969798548E1,3.283950090E0,1.224000096E0,9.271950722E0
3.971708416E1,3.736050129E0,9.780000448E-1,9.169050217E0
3.973618259E1,3.976050138E0,7.480500340E-1,8.844000816E0
3.975528112E1,4.231950283E0,6.139500141E-1,9.319950104E0
3.977437955E1,4.438050270E0,4.849500358E-1,9.880050659E0
3.979347826E1,4.500000000E0,3.070500195E-1,9.811050415E0
3.981257682E1,4.495050430E0,1.230000034E-1,9.243000031E0
3.983167524E1,4.708950043E0,7.950000465E-3,9.387000084E0
3.985077387E1,4.807050228E0,1.369500011E-1,9.705000877E0
3.986987234E1,4.972050190E0,2.719500065E-1,9.430050850E0
3.988897088E1,5.344950199E0,5.419500470E-1,9.004050255E0
3.990806958E1,5.908050060E0,3.310500085E-1,9.106950760E0
3.992716805E1,5.841000080E0,6.300000101E-2,8.853000641E0
3.994626660E1,6.025050163E0,-1.060500070E-1,8.559000015E0
3.996536508E1,6.142950058E0,-1.339500099E-1,8.887050629E0
